uid,sid
9818,42277
9818,3980
9818,4112
9818,43619
9818,23499
14091,74889
14091,23502
14091,7874
14091,12316
14091,33823
14091,15959
14091,1562
14091,59269
14091,74890
14091,36612
14091,47752
14091,408
14091,454
14091,69126
14091,72898
7674,10131
7674,74891
7674,74892
7674,74893
7674,74894
7674,74895
7674,27778
7674,7704
7674,8157
7674,8715
7674,9690
7674,8611
7674,10247
7674,12211
7674,26574
7674,916
7674,917
7674,920
7674,953
7674,1074
7674,14743
7674,1095
7674,25547
7674,15516
7674,29741
7674,18224
7674,12308
7674,63224
7674,23477
7674,23526
7674,23531
7674,23617
7674,4033
7674,24082
7674,27791
7674,10314
7674,25880
7674,26190
7674,27106
7674,27108
7674,34623
7674,36330
7674,34965
7674,377
7674,408
7674,42787
7674,422
7674,497
7674,11987
7674,55865
7674,66899
11103,74896
11103,74897
11103,74898
11103,74899
11103,74900
11103,74901
11103,74902
11103,74903
11103,74904
11103,8517
11103,26229
11103,29768
11103,9653
11103,9979
11103,51613
11103,12058
11103,13163
11103,1072
11103,1296
11103,17415
11103,67833
11103,26497
11103,26546
11103,29164
11103,74905
11103,34871
11103,69102
11103,40770
11103,55687
11103,31632
3290,74906
3290,74907
3290,74908
3290,8102
3290,8804
3290,31890
3290,928
3290,932
3290,22819
3290,32740
3290,25078
3290,26213
3290,74909
3290,31315
3290,52811
3290,319
3290,42914
3290,74910
3290,54672
10744,677
10744,74911
10744,74912
10744,74913
10744,74914
10744,74915
10744,74916
10744,74917
10744,74918
10744,74919
10744,74920
10744,74921
10744,74922
10744,74923
10744,74924
10744,74925
10744,74926
10744,74927
10744,74928
10744,74929
10744,74930
10744,74931
10744,74932
10744,74933
10744,74934
10744,704
10744,7881
10744,7116
10744,9649
10744,47171
10744,13284
10744,24850
10744,19650
10744,15724
10744,30587
10744,37599
10744,33494
10744,16859
10744,20139
10744,21738
10744,24197
10744,24349
10744,74534
10744,12638
10744,30364
10744,74935
10744,47792
10744,35487
10744,35911
10744,53479
10744,44436
10744,39142
10744,13934
10744,40758
10744,408
10744,42985
10744,55689
10744,55699
10744,58224
10744,59461
10744,74936
10744,5682
10744,61223
10744,74937
8711,8790
8711,16637
8711,74938
8711,1983
8711,46524
8711,38473
8711,63024
8711,64604
13475,6467
13475,10986
13475,6957
13475,3688
13475,29089
13475,23499
13475,18713
12586,6493
12586,74939
12586,74940
12586,732
12586,14109
12586,10986
12586,31510
12586,17873
12586,985
12586,13272
12586,1095
12586,1096
12586,15794
12586,10678
12586,19463
12586,20353
12586,22639
12586,5860
12586,29539
12586,2342
12586,30575
12586,30692
12586,37978
12586,2797
12586,3414
12586,3782
12586,4112
12586,70848
12586,9032
12586,5344
12586,5706
14936,6240
14936,15146
14936,74941
14936,1625
14936,6942
14936,756
14936,7336
14936,20794
14936,8775
14936,9013
14936,10913
14936,3665
14936,868
14936,870
14936,11920
14936,12605
14936,13840
14936,15154
14936,19328
14936,1061
14936,29008
14936,15175
14936,1149
14936,1153
14936,1157
14936,1164
14936,22486
14936,68005
14936,16220
14936,1295
14936,44895
14936,17188
14936,19470
14936,19971
14936,1693
14936,15182
14936,1970
14936,1974
14936,37908
14936,30702
14936,44686
14936,47828
14936,74942
14936,74943
14936,3578
14936,3782
14936,3783
14936,3790
14936,13855
14936,45611
14936,459
14936,74944
14936,4844
14936,4845
14936,5679
14936,6037
14936,6038
14936,6039
14936,9034
10292,668
10292,74945
10292,74946
10292,31889
10292,15715
10292,13829
10292,31890
10292,26574
10292,919
10292,13892
10292,16807
10292,18932
10292,1642
10292,47138
10292,3380
10292,39162
10292,40354
10292,64983
1646,74947
1646,6491
1646,74948
1646,74949
1646,74950
1646,74951
1646,13046
1646,1080
1646,21372
1646,1298
1646,7050
1646,7143
1646,14043
1646,8075
1646,12155
1646,10143
1646,17867
1646,10188
1646,10244
1646,10249
1646,10250
1646,10252
1646,16586
1646,19645
1646,949
1646,956
1646,15544
1646,15726
1646,30191
1646,74952
1646,1618
1646,23480
1646,23571
1646,23735
1646,24041
1646,24479
1646,27791
1646,54035
1646,30269
1646,25555
1646,25675
1646,25706
1646,25880
1646,26000
1646,26208
1646,27195
1646,11554
1646,74953
1646,27119
1646,27842
1646,27867
1646,30736
1646,42203
1646,65612
1646,34055
1646,34063
1646,3235
1646,57097
1646,3407
1646,3791
1646,41996
1646,411
1646,4068
1646,49863
1646,7673
1646,57107
1646,5521
1646,66762
1646,67670
1646,6285
4487,70443
4487,70794
4487,6489
4487,74954
4487,74955
4487,74956
4487,74957
4487,74958
4487,27549
4487,13253
4487,942
4487,946
4487,978
4487,14218
4487,15128
4487,19334
4487,21139
4487,18612
4487,15631
4487,20839
4487,23567
4487,26310
4487,26865
4487,26866
4487,27102
4487,32820
4487,72233
4487,30109
4487,30628
4487,70384
4487,35473
4487,4184
4487,3753
4487,74820
4487,424
4487,4134
4487,73128
1293,6493
1293,74959
1293,74960
1293,9046
1293,8604
1293,27437
1293,18705
1293,1575
1293,70589
1293,74961
1293,442
1293,59149
10943,74962
10943,4
10943,14773
10943,27583
10943,29743
10943,34931
10943,441
10943,74963
13313,9649
13313,12158
13313,6625
13313,915
13313,942
13313,13815
13313,1630
13313,18137
13313,181
13313,1940
13313,435
13313,66106
11595,15503
11595,1334
11595,170
11595,21414
11595,31747
11595,3951
11595,3966
11595,426
11595,435
11595,468
11595,74964
10373,6466
10373,6475
10373,74965
10373,74966
10373,74967
10373,74968
10373,6765
10373,732
10373,21376
10373,31305
10373,7963
10373,8140
10373,8144
10373,8556
10373,8592
10373,8704
10373,74969
10373,9713
10373,24499
10373,31682
10373,13419
10373,956
10373,991
10373,15028
10373,1155
10373,15591
10373,15629
10373,15793
10373,1279
10373,36605
10373,34926
10373,15630
10373,24172
10373,23770
10373,24173
10373,23526
10373,23538
10373,1693
10373,14020
10373,23744
10373,52905
10373,26253
10373,26538
10373,72201
10373,26920
10373,26997
10373,67648
10373,27562
10373,29017
10373,29762
10373,70710
10373,34559
10373,34651
10373,35553
10373,36412
10373,36665
10373,42550
10373,435
10373,474
10373,492
10373,56976
10373,54042
10373,52188
10373,5110
10373,74970
10373,65554
12070,74971
12070,74972
12070,74973
12070,74974
12070,74975
12070,8320
12070,8322
12070,44604
12070,12605
12070,1032
12070,1034
12070,7672
12070,16403
12070,74976
12070,27214
12070,28910
12070,64760
12070,26363
12070,49305
12070,16433
12070,66385
1740,8593
1740,27780
1740,10247
1740,920
1740,23503
1740,23732
1740,49793
1740,26076
1740,26692
1740,29662
1740,30393
1740,47114
1740,66822
1740,3970
1740,73703
1740,64702
15297,70952
15297,74977
15297,74978
15297,19600
15297,24173
15297,24200
15297,39693
14635,74979
14635,74980
14635,74981
14635,74982
14635,74983
14635,9354
14635,10217
14635,31633
14635,891
14635,37972
14635,23495
14635,43619
14635,4635
14635,58948
15508,74984
15508,74985
15508,74986
15508,74987
15508,74988
15508,74989
15508,74990
15508,711
15508,16350
15508,8804
15508,26894
15508,14637
15508,15469
15508,34556
15508,23981
15508,24496
15508,42054
15508,27853
15508,37978
15508,74991
15508,3602
15508,4010
15508,49458
15508,73703
1784,74992
1784,74993
1784,74994
1784,74995
1784,9360
1784,50216
1784,68897
1784,13223
1784,29006
1784,19505
1784,19492
1784,1470
1784,1692
1784,1702
1784,4033
1784,39637
1784,28275
1784,34160
1784,35264
1784,3024
1784,4152
1784,4666
8337,72093
8337,74996
8337,74997
8337,74998
8337,74999
8337,75000
8337,1992
8337,8138
8337,9363
8337,11202
8337,11500
8337,26066
8337,12604
8337,13268
8337,26574
8337,26238
8337,16918
8337,33508
8337,1629
8337,1375
8337,18767
8337,34887
8337,1684
8337,1693
8337,24082
8337,26888
8337,26984
8337,3257
8337,42025
8337,30439
8337,34264
8337,37175
8337,3423
8337,55733
8337,435
8337,473
8337,30586
8337,40077
8337,56186
2610,73121
2610,22387
2610,6493
2610,75001
2610,75002
2610,75003
2610,75004
2610,729
2610,730
2610,732
2610,26565
2610,15407
2610,8628
2610,27780
2610,8611
2610,23779
2610,5161
2610,10143
2610,3241
2610,10240
2610,27551
2610,10249
2610,8002
2610,15409
2610,12178
2610,912
2610,26574
2610,921
2610,937
2610,945
2610,13814
2610,958
2610,991
2610,1004
2610,24434
2610,14762
2610,14763
2610,27183
2610,34617
2610,59323
2610,15961
2610,16491
2610,16503
2610,1375
2610,36834
2610,24500
2610,1642
2610,23111
2610,23545
2610,23987
2610,24126
2610,24130
2610,24492
2610,27007
2610,25349
2610,53598
2610,26192
2610,60688
2610,26504
2610,26849
2610,37098
2610,27128
2610,70987
2610,29037
2610,29196
2610,30110
2610,30343
2610,30488
2610,31615
2610,60967
2610,32936
2610,2809
2610,33553
2610,33609
2610,318
2610,3415
2610,75005
2610,39968
2610,41996
2610,55733
2610,3971
2610,4014
2610,4112
2610,442
2610,474
2610,475
2610,16903
2610,71406
2610,67669
5674,6475
5674,75006
5674,75007
5674,75008
5674,8706
5674,46369
5674,10217
5674,10257
5674,10442
5674,17868
5674,918
5674,931
5674,1095
5674,25547
5674,24002
5674,16734
5674,22460
5674,23480
5674,13034
5674,24041
5674,24055
5674,24492
5674,24743
5674,25611
5674,34623
5674,28817
5674,3426
5674,3712
5674,435
5674,474
5674,15050
5674,8614
5674,75009
5674,5336
5674,73703
15482,75010
15482,75011
15482,75012
15482,75013
15482,75014
15482,75015
15482,9043
15482,732
15482,743
15482,7110
15482,73437
15482,3239
15482,3241
15482,9952
15482,10117
15482,11979
15482,12029
15482,12105
15482,12211
15482,13267
15482,91
15482,960
15482,998
15482,24434
15482,75016
15482,15544
15482,27341
15482,1359
15482,1381
15482,66392
15482,15632
15482,23475
15482,23484
15482,23533
15482,23535
15482,62617
15482,23742
15482,75017
15482,24479
15482,27790
15482,75018
15482,34023
15482,27008
15482,10314
15482,25850
15482,41967
15482,26183
15482,26689
15482,27305
15482,42125
15482,2280
15482,56973
15482,29305
15482,2354
15482,30685
15482,47899
15482,36543
15482,32763
15482,75019
15482,51296
15482,33014
15482,33544
15482,42850
15482,8613
15482,3284
15482,38023
15482,3569
15482,3604
15482,40765
15482,42790
15482,4111
15482,46986
15482,55735
15482,474
15482,49863
15482,75020
15482,55740
15482,5344
15482,59117
15482,75021
15482,67281
14916,75022
14916,75023
14916,75024
14916,75025
14916,75026
14916,75027
14916,75028
14916,75029
14916,75030
14916,75031
14916,7843
14916,7850
14916,9020
14916,56319
14916,14711
14916,1555
14916,75032
14916,31525
14916,60854
14916,33194
14916,36403
14916,4100
14916,44349
14916,4195
14916,45544
14916,4248
14916,3615
14916,48056
14916,73611
14916,49445
14916,50159
14916,59841
14916,54418
14916,56985
14916,5706
14916,69213
14916,70056
13130,6475
13130,75033
13130,16907
13130,13598
13130,1317
13130,1322
13130,1329
13130,19665
13130,25986
13130,4014
14619,75034
14619,75035
14619,75036
14619,11887
14619,75037
14619,7203
14619,20578
14619,22835
14619,181
14619,49879
14619,316
14619,41176
14619,75038
14619,5513
14619,6327
5714,15406
5714,13817
5714,23503
5714,16734
5714,23936
5714,26899
5714,56568
5714,52584
5714,34759
5714,3961
5714,75039
4284,6460
4284,6496
4284,75040
4284,75041
4284,75042
4284,19313
4284,1298
4284,8587
4284,8803
4284,3246
4284,11511
4284,31510
4284,11918
4284,29006
4284,1136
4284,1151
4284,1155
4284,15792
4284,55422
4284,1329
4284,1688
4284,30483
4284,30388
4284,5166
4284,44191
4284,408
4284,3960
4284,4119
4284,51317
4284,51837
4284,75043
4284,75044
4284,75045
14530,75046
14530,75047
14530,75048
14530,9043
14530,7058
14530,7617
14530,8483
14530,8706
14530,10118
14530,57295
14530,45352
14530,16409
14530,12568
14530,97
14530,14369
14530,15796
14530,1334
14530,17537
14530,1375
14530,6956
14530,42484
14530,1617
14530,205
14530,75049
14530,29320
14530,30492
14530,51122
14530,285
14530,33997
14530,5166
14530,3383
14530,60969
14530,55738
14530,51243
14530,8819
14530,5336
14530,5512
14530,59737
14530,75050
14530,72384
11647,70975
11647,8001
11647,11201
11647,30209
11647,10767
11647,918
11647,1358
11647,1368
11647,20402
11647,30563
11647,333
11647,360
11647,377
11647,18511
11647,75051
5156,75052
5156,75053
5156,75054
5156,75055
5156,75056
5156,75057
5156,75058
5156,75059
5156,725
5156,732
5156,7645
5156,7670
5156,50216
5156,18722
5156,11791
5156,1331
5156,10312
5156,24090
5156,2239
5156,75060
5156,34871
5156,4119
5156,44725
5156,75061
5156,75062
5156,59456
5156,59810
5156,65204
5156,35100
6898,75063
6898,75064
6898,75065
6898,1297
6898,728
6898,9934
6898,16907
6898,13256
6898,16360
6898,21139
6898,1370
6898,1693
6898,10470
6898,28634
6898,28994
6898,63782
6898,60667
6898,3619
6898,45518
6898,60746
980,6585
980,75066
980,35724
980,9302
980,59
980,37243
980,906
980,1015
980,1359
980,12308
980,10312
980,23726
980,28837
980,3554
980,442
980,75067
980,49694
980,75068
980,61953
3743,678
3743,679
3743,32941
3743,75069
3743,75070
3743,75071
3743,75072
3743,736
3743,8882
3743,16907
3743,29360
3743,13622
3743,47174
3743,27294
3743,47875
3743,42085
3743,39743
3743,59781
3743,58594
3743,75073
3743,23499
3743,65662
3743,67236
3743,68165
13743,75074
13743,75075
13743,75076
13743,75077
13743,75078
13743,8138
13743,8799
13743,12484
13743,32135
13743,11550
13743,24299
13743,2278
13743,42722
13743,5522
7021,75079
7021,75080
7021,75081
7021,75082
7021,732
7021,8156
7021,10222
7021,11874
7021,11967
7021,13185
7021,24000
7021,75083
7021,31566
7021,18474
7021,34429
7021,35407
7021,34023
7021,26497
7021,30270
7021,39032
7021,39094
7021,10815
7021,75084
7021,58790
7021,611
7021,64202
12553,75085
12553,75086
12553,75087
12553,75088
12553,75089
12553,9196
12553,10417
12553,75090
12553,19350
12553,19842
12553,51846
12553,70530
12553,75091
12553,64800
12553,75092
10280,75093
10280,75094
10280,728
10280,54871
10280,8140
10280,11713
10280,12292
10280,13906
10280,19618
10280,1375
10280,6957
10280,23526
10280,26839
10280,30520
10280,27843
10280,67040
10280,59433
10280,34064
10280,3415
10280,3486
10280,3528
10280,442
10280,46439
10280,473
10280,4816
10280,75095
2400,75096
2400,6826
2400,7380
2400,7531
2400,8075
2400,9387
2400,34507
2400,54705
2400,12370
2400,906
2400,1015
2400,1183
2400,1186
2400,16395
2400,1329
2400,6956
2400,29509
2400,29122
2400,29193
2400,1575
2400,28649
2400,33445
2400,33830
2400,4102
2400,442
2400,454
2400,495
2400,54212
2400,65264
2400,70664
14421,6475
14421,75097
14421,75098
14421,75099
14421,729
14421,8114
14421,30209
14421,9690
14421,11719
14421,12219
14421,961
14421,25547
14421,18255
14421,18292
14421,18320
14421,18323
14421,15630
14421,170
14421,1642
14421,23533
14421,1700
14421,1704
14421,4033
14421,24038
14421,26754
14421,24649
14421,10314
14421,208
14421,32716
14421,27583
14421,28960
14421,28977
14421,28979
14421,34776
14421,3403
14421,3415
14421,3417
14421,3422
14421,408
14421,3963
14421,3966
14421,21796
14421,4112
14421,54750
14421,26365
14421,60106
14421,65371
5843,7941
5843,47552
5843,28674
5843,4396
5843,54946
6650,75100
6650,715
6650,8898
6650,195
6650,3403
1936,6424
1936,74959
1936,75101
1936,75102
1936,75103
1936,75104
1936,75105
1936,75106
1936,75107
1936,75108
1936,725
1936,732
1936,36597
1936,7584
1936,22388
1936,8869
1936,8952
1936,9302
1936,9316
1936,1305
1936,16409
1936,15715
1936,12472
1936,16915
1936,1096
1936,16732
1936,16871
1936,54881
1936,75109
1936,20403
1936,1434
1936,28282
1936,29361
1936,4033
1936,193
1936,25493
1936,29211
1936,39536
1936,31316
1936,33012
1936,34795
1936,36453
1936,37622
1936,37647
1936,3398
1936,39468
1936,38632
1936,3960
1936,75110
1936,9416
1936,47705
1936,5511
1936,75111
1936,74827
8332,75112
8332,75113
8332,13257
8332,1158
8332,30459
8332,10815
2359,75114
2359,8943
2359,9351
2359,9960
2359,10217
2359,13269
2359,15021
2359,24248
2359,1175
2359,15632
2359,23447
2359,24127
2359,24196
2359,24492
2359,54802
2359,48081
2359,67066
2359,75115
2359,75116
2359,42915
2359,3966
971,10131
971,6498
971,732
971,10226
971,10238
971,10244
971,12474
971,13598
971,26574
971,942
971,14743
971,27438
971,3250
971,1642
971,35406
971,23526
971,23842
971,35407
971,33668
971,25708
971,10314
971,29824
971,30507
971,30811
971,34629
971,42260
971,3966
971,497
971,56891
971,67653
971,5531
1743,6482
1743,170
1743,20463
1743,23632
1743,2354
1743,497
1743,50155
1743,53572
6545,75117
6545,75118
6545,75119
6545,22483
6545,54871
6545,9712
6545,11476
6545,991
6545,1086
6545,1095
6545,22982
6545,18932
6545,6957
6545,20157
6545,23447
6545,24675
6545,26076
6545,25444
6545,27425
6545,28465
6545,58792
6545,75120
6545,30484
6545,49200
6545,3614
6545,75121
6545,41278
6545,4107
6545,75122
6545,57382
6545,5597
6545,66797
6545,6040
6545,17115
15191,678
15191,75123
15191,75124
15191,717
15191,728
15191,7373
15191,33228
15191,8611
15191,10142
15191,3240
15191,26574
15191,921
15191,995
15191,1008
15191,13273
15191,27183
15191,53959
15191,15587
15191,15749
15191,16217
15191,16547
15191,27552
15191,18312
15191,23726
15191,23742
15191,24496
15191,1974
15191,30372
15191,33539
15191,3381
15191,3383
15191,3387
15191,3408
15191,44801
15191,408
15191,435
15191,4112
15191,441
15191,8163
15191,473
15191,51739
15191,75125
608,6475
608,73085
608,75126
608,75127
608,75128
608,75129
608,75130
608,75131
608,75132
608,75133
608,7380
608,13048
608,8559
608,24085
608,3240
608,36314
608,10252
608,31309
608,11574
608,952
608,15543
608,170
608,1704
608,23740
608,23744
608,23987
608,4033
608,24724
608,2335
608,10314
608,26208
608,72201
608,28974
608,28975
608,29165
608,51086
608,3380
608,3382
608,3569
608,3577
608,4110
608,469
608,54066
608,58135
608,70473
608,62615
7829,75134
7829,75135
7829,36314
7829,3241
7829,12293
7829,12569
7829,3812
7829,13814
7829,15522
7829,27183
7829,18324
7829,23483
7829,23517
7829,24101
7829,26214
7829,37756
7829,54888
7829,40610
7829,29728
7829,33864
7829,66292
7829,75136
7829,44264
7829,59474
9233,6235
9233,75137
9233,75138
9233,75139
9233,75140
9233,75141
9233,75142
9233,75143
9233,7669
9233,20246
9233,1551
9233,47295
9233,2015
9233,29585
9233,3728
9233,21133
9233,45076
9233,47154
9233,53137
9233,5525
9233,10686
11571,668
11571,27780
11571,9960
11571,10217
11571,10244
11571,11883
11571,12211
11571,12351
11571,1000
11571,15522
11571,27183
11571,15794
11571,41214
11571,23652
11571,18658
11571,22598
11571,23480
11571,23571
11571,23735
11571,24949
11571,27347
11571,36710
11571,25665
11571,25880
11571,31898
11571,31624
11571,30556
11571,3346
11571,3407
11571,3426
11571,3576
11571,41217
11571,60945
11571,41959
11571,61790
11571,473
11571,75144
11571,59793
16240,47895
16240,75145
16240,21373
16240,7537
16240,8157
16240,20794
16240,23886
16240,11537
16240,12747
16240,912
16240,936
16240,996
16240,75146
16240,15522
16240,53959
16240,15794
16240,75147
16240,29547
16240,1615
16240,23480
16240,23618
16240,24492
16240,27791
16240,25665
16240,1973
16240,28859
16240,56758
16240,33548
16240,75148
16240,312
16240,34416
16240,3396
16240,46856
16240,42864
16240,48128
16240,497
16240,54912
16240,65543
11791,703
11791,3239
11791,10079
11791,31510
11791,55874
11791,41888
11791,25850
11791,3332
11791,3408
11791,3567
11791,44653
11791,53395
14456,6603
14456,75149
14456,7696
14456,1158
14456,1370
14456,19473
14456,42510
14456,442
14456,18953
318,75150
318,11979
318,16016
318,50843
318,60382
318,62774
13096,7297
13096,210
13096,2020
13096,47282
13096,4917
13096,65683
11600,70836
11600,672
11600,75151
11600,75152
11600,75153
11600,75154
11600,75155
11600,75156
11600,13046
11600,717
11600,51994
11600,7186
11600,10140
11600,8611
11600,10293
11600,18723
11600,6625
11600,12178
11600,31666
11600,12357
11600,13206
11600,13213
11600,911
11600,26574
11600,918
11600,942
11600,945
11600,960
11600,1061
11600,14745
11600,1155
11600,15544
11600,30191
11600,6957
11600,25024
11600,23478
11600,4033
11600,39119
11600,25712
11600,208
11600,42054
11600,27193
11600,31897
11600,26726
11600,28857
11600,29088
11600,40027
11600,31617
11600,63074
11600,33798
11600,62080
11600,6504
11600,3426
11600,41304
11600,71079
11600,3971
11600,435
11600,441
11600,3615
11600,48128
11600,57967
11600,67076
11600,67287
8240,71102
8240,75157
8240,74823
8240,75158
8240,75159
8240,75160
8240,75161
8240,75162
8240,75163
8240,75164
8240,75165
8240,75166
8240,75167
8240,75168
8240,75169
8240,75170
8240,75171
8240,75172
8240,75173
8240,75174
8240,75175
8240,75176
8240,75177
8240,75178
8240,75179
8240,9041
8240,7282
8240,7551
8240,7681
8240,8131
8240,26229
8240,8157
8240,75180
8240,9358
8240,10142
8240,3240
8240,75181
8240,13106
8240,22485
8240,35003
8240,1091
8240,1095
8240,14765
8240,23503
8240,75182
8240,15794
8240,25022
8240,18238
8240,20901
8240,21808
8240,1561
8240,1684
8240,75183
8240,23712
8240,32952
8240,27344
8240,24102
8240,40178
8240,75184
8240,193
8240,30656
8240,28303
8240,2263
8240,29198
8240,37426
8240,34671
8240,75185
8240,36590
8240,3264
8240,3266
8240,3396
8240,3554
8240,3578
8240,3581
8240,42711
8240,43191
8240,43192
8240,4112
8240,3615
8240,460
8240,47475
8240,474
8240,48734
8240,48760
8240,4845
8240,55871
8240,5297
8240,59680
8240,75186
8240,18631
8240,71414
8240,63851
8240,75187
14279,75188
14279,75189
14279,732
14279,8333
14279,9259
14279,868
14279,13208
14279,34927
14279,19968
14279,20812
14279,41238
14279,33515
14279,32732
14279,3779
14279,3791
14279,42654
14279,42914
14279,68311
14279,53568
14279,75190
14279,75191
14279,30633
2478,678
2478,6475
2478,75192
2478,75193
2478,75194
2478,6826
2478,728
2478,7349
2478,14021
2478,7776
2478,8138
2478,8140
2478,8157
2478,8605
2478,30323
2478,8845
2478,9447
2478,10142
2478,3239
2478,9930
2478,1081
2478,12009
2478,12326
2478,12351
2478,3812
2478,917
2478,918
2478,919
2478,921
2478,942
2478,41230
2478,995
2478,49518
2478,15591
2478,24170
2478,15629
2478,40349
2478,27341
2478,1322
2478,1329
2478,1375
2478,26576
2478,20174
2478,22586
2478,23480
2478,23530
2478,11194
2478,23742
2478,186
2478,62392
2478,24839
2478,29159
2478,67355
2478,27012
2478,51085
2478,3257
2478,28829
2478,29207
2478,29964
2478,34329
2478,34456
2478,36946
2478,38162
2478,49901
2478,3963
2478,75195
2478,4206
2478,45527
2478,4241
2478,454
2478,48784
2478,48933
2478,52065
2478,53095
2478,9418
2478,18511
2478,54157
2478,54418
2478,74038
2478,5706
2478,62058
2478,65554
7229,1298
7229,15710
7229,2076
7229,75196
7229,43371
12913,74384
12913,75197
12913,75198
12913,75199
12913,8073
12913,54037
12913,30182
12913,33445
12913,66006
11734,73410
11734,75200
11734,75201
11734,75202
11734,75203
11734,3239
11734,9857
11734,24010
11734,34624
11734,36824
11734,49772
11734,42642
11734,3965
11734,3981
11734,54089
11734,59027
2758,742
2758,8877
2758,25369
2758,26304
2758,75204
2758,50416
16001,75205
16001,75206
16001,75207
16001,75208
16001,732
16001,7215
16001,14021
16001,30323
16001,35572
16001,9025
16001,13031
16001,934
16001,98
16001,16915
16001,24924
16001,29964
16001,51827
16001,75209
16001,44405
16001,41556
16001,42048
16001,4102
16001,483
16001,59907
3581,72330
3581,6419
3581,6421
3581,6430
3581,72652
3581,682
3581,75210
3581,75211
3581,4
3581,1625
3581,10324
3581,725
3581,728
3581,732
3581,775
3581,789
3581,7517
3581,7649
3581,7669
3581,7939
3581,7941
3581,17543
3581,8605
3581,8790
3581,10710
3581,15983
3581,9381
3581,9401
3581,12158
3581,69090
3581,11442
3581,11559
3581,10750
3581,58478
3581,32137
3581,20399
3581,43853
3581,11492
3581,11509
3581,26895
3581,13596
3581,929
3581,935
3581,995
3581,1015
3581,1061
3581,14770
3581,1627
3581,15531
3581,16867
3581,1329
3581,59814
3581,17788
3581,29122
3581,21369
3581,22473
3581,1620
3581,1994
3581,24923
3581,25014
3581,1985
3581,29510
3581,2002
3581,2015
3581,2018
3581,5165
3581,2115
3581,2116
3581,29143
3581,29145
3581,2278
3581,29190
3581,29195
3581,29402
3581,29964
3581,30441
3581,2720
3581,68871
3581,2774
3581,33487
3581,34159
3581,34496
3581,37741
3581,3414
3581,3554
3581,3612
3581,9413
3581,4142
3581,456
3581,9414
3581,69747
3581,30586
3581,72333
3581,497
3581,24430
3581,75212
3581,74030
3581,57320
3581,5621
3581,65199
3581,65382
3581,70896
3008,71503
3008,674
3008,75213
3008,75214
3008,75215
3008,75216
3008,75217
3008,75218
3008,14615
3008,11993
3008,732
3008,8594
3008,8602
3008,8926
3008,11191
3008,46652
3008,1549
3008,25061
3008,28944
3008,30122
3008,75219
3008,75220
3008,33010
3008,3380
3008,38174
3008,58480
3008,40599
3008,40988
3008,41264
3008,42357
3008,4110
3008,57273
3008,12148
3008,75221
3008,7014
3008,8820
3008,69078
7177,75222
7177,59164
7177,16409
7177,31510
7177,996
7177,14210
7177,16620
7177,1376
7177,75223
7177,20462
7177,22986
7177,194
7177,210
7177,12638
7177,28943
7177,332
7177,73350
7177,5525
7177,5531
4408,47895
4408,688
4408,75224
4408,75173
4408,75225
4408,75226
4408,75227
4408,4
4408,19313
4408,75228
4408,732
4408,7116
4408,8141
4408,8143
4408,8148
4408,8149
4408,20794
4408,9362
4408,23429
4408,27550
4408,3240
4408,17867
4408,10144
4408,3241
4408,2383
4408,10217
4408,10249
4408,10250
4408,29154
4408,16907
4408,15409
4408,11443
4408,12346
4408,904
4408,906
4408,912
4408,915
4408,937
4408,947
4408,959
4408,960
4408,963
4408,991
4408,994
4408,14220
4408,13272
4408,1095
4408,15029
4408,15501
4408,75229
4408,15518
4408,15530
4408,27183
4408,15579
4408,15587
4408,15613
4408,22567
4408,1175
4408,15961
4408,41214
4408,1329
4408,1344
4408,1370
4408,18242
4408,75230
4408,31568
4408,6957
4408,3250
4408,22586
4408,1678
4408,23475
4408,23480
4408,23542
4408,23552
4408,23565
4408,23566
4408,7800
4408,1704
4408,4033
4408,24041
4408,27005
4408,30269
4408,75184
4408,24683
4408,193
4408,195
4408,24949
4408,36731
4408,24972
4408,51794
4408,25677
4408,25707
4408,208
4408,26056
4408,41967
4408,26183
4408,26345
4408,1931
4408,26832
4408,1973
4408,12638
4408,27098
4408,27304
4408,27867
4408,29047
4408,29172
4408,55727
4408,2342
4408,30264
4408,42025
4408,30343
4408,30419
4408,30439
4408,45460
4408,2775
4408,2798
4408,33549
4408,34032
4408,59031
4408,36392
4408,36417
4408,36425
4408,45356
4408,3284
4408,37227
4408,3380
4408,8162
4408,3382
4408,3383
4408,3387
4408,3398
4408,3407
4408,60944
4408,3414
4408,3423
4408,3486
4408,3536
4408,3546
4408,3578
4408,39165
4408,39923
4408,59750
4408,40988
4408,42000
4408,42434
4408,3966
4408,3977
4408,3980
4408,4109
4408,4112
4408,57379
4408,459
4408,46627
4408,9704
4408,472
4408,473
4408,474
4408,488
4408,497
4408,60360
4408,57107
4408,59512
4408,65554
4408,66224
4408,75231
4408,69853
9067,6239
9067,75232
9067,24498
9067,1175
9067,23231
9067,23480
9067,24473
9067,75233
9067,27131
9067,3427
9067,3944
13987,34800
13987,183
13987,4033
13987,10314
13987,208
13987,25980
13987,25986
13987,30248
13987,3419
13987,72850
13987,497
4543,75234
4543,8313
4543,75235
4543,7517
4543,7670
4543,8883
4543,9533
4543,9730
4543,10462
4543,6625
4543,13031
4543,13259
4543,19325
4543,30467
4543,14135
4543,14179
4543,19655
4543,5854
4543,46372
4543,16828
4543,19618
4543,8366
4543,20957
4543,3251
4543,1644
4543,7800
4543,11548
4543,1994
4543,75236
4543,75237
4543,1929
